Chapter Code,H.S.Code,HS 4-digit Code,HS 4-digit Description,HS 6-digit Code,HS 6-digit Description,Statistical Code,Full 9-digit Code,Description,Row Index
46,4602.12,4602,"Of rattan",460212,"Of rattan",000,460212000,"Of rattan",31
46,4602.19,4602,"Other",460219,"Other",100,460219100,"1 Straw envelopes for bottles",33
46,4602.19,4602,"Other",460219,"Other",910,460219910,"- Tatamidoko",35
46,4602.19,4602,"Other",460219,"Other",991,460219991,"-- Tatami, of the thickness not less than 8mm, of the surface area less than 1�u and containing tatami facing of Igusa(Juncus effusus) or of Shichitoi(Cyperus tegetiformis)",37
46,4602.19,4602,"Other",460219,"Other",999,460219999,"-- Other",38
46,4602.90,4602,"Other",460290,"Other",010,460290010,"1 Fans and hand-screens, non-mechanical; frames and handles thereof and parts of such frames and handles",40
46,4602.90,4602,"Other",460290,"Other",020,460290020,"2 Other",41
47,4701.00,4701,"Mechanical wood pulp",470100,"Mechanical wood pulp",010,470100010,"- Unbleached",5
47,4701.00,4701,"Mechanical wood pulp",470100,"Mechanical wood pulp",090,470100090,"- Semi-bleached or bleached",6
47,4702.00,4702,"Chemical wood pulp, dissolving grades.",470200,"Chemical wood pulp, dissolving grades.",010,470200010,"- Sulphite pulp",9
47,4702.00,4702,"Chemical wood pulp, dissolving grades.",470200,"Chemical wood pulp, dissolving grades.",090,470200090,"- Other",10
47,4703.11,4703,"Coniferous",470311,"Coniferous",000,470311000,"Coniferous",13
47,4703.19,4703,"Non-coniferous",470319,"Non-coniferous",000,470319000,"Non-coniferous",14
47,4703.21,4703,"Coniferous",470321,"Coniferous",000,470321000,"Coniferous",16
47,4703.29,4703,"Non-coniferous",470329,"Non-coniferous",000,470329000,"Non-coniferous",17
47,4704.11,4704,"Coniferous",470411,"Coniferous",000,470411000,"Coniferous",20
47,4704.19,4704,"Non-coniferous",470419,"Non-coniferous",000,470419000,"Non-coniferous",21
47,4704.21,4704,"Coniferous",470421,"Coniferous",000,470421000,"Coniferous",23
47,4704.29,4704,"Non-coniferous",470429,"Non-coniferous",000,470429000,"Non-coniferous",24
47,4705.00,4705,"Wood pulp obtained by a combination of mechanical and chemical pulping processes.",470500,"Wood pulp obtained by a combination of mechanical and chemical pulping processes.",000,470500000,"Wood pulp obtained by a combination of mechanical and chemical pulping processes.",26
47,4706.10,4706,"Cotton linters pulp",470610,"Cotton linters pulp",000,470610000,"Cotton linters pulp",28
47,4706.20,4706,"Pulps of fibres derived from recovered (waste and scrap) paper or paperboard",470620,"Pulps of fibres derived from recovered (waste and scrap) paper or paperboard",000,470620000,"Pulps of fibres derived from recovered (waste and scrap) paper or paperboard",29
47,4706.30,4706,"Other, of bamboo",470630,"Other, of bamboo",000,470630000,"Other, of bamboo",30
47,4706.91,4706,"Mechanical",470691,"Mechanical",000,470691000,"Mechanical",32
47,4706.92,4706,"Chemical",470692,"Chemical",000,470692000,"Chemical",33
47,4706.93,4706,"Obtained by a combination of mechanical and chemical processes",470693,"Obtained by a combination of mechanical and chemical processes",000,470693000,"Obtained by a combination of mechanical and chemical processes",34
47,4707.10,4707,"Unbleached kraft paper or paperboard or corrugated paper or paperboard",470710,"Unbleached kraft paper or paperboard or corrugated paper or paperboard",010,470710010,"- Of corrugated paper",37
47,4707.10,4707,"Unbleached kraft paper or paperboard or corrugated paper or paperboard",470710,"Unbleached kraft paper or paperboard or corrugated paper or paperboard",090,470710090,"- Other",38
47,4707.20,4707,"Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass",470720,"Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass",000,470720000,"Other paper or paperboard made mainly of bleached chemical pulp, not coloured in the mass",39
47,4707.30,4707,"Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)",470730,"Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)",010,470730010,"- Of newspapers",41
47,4707.30,4707,"Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)",470730,"Paper or paperboard made mainly of mechanical pulp (for example, newspapers, journals and similar printed matter)",090,470730090,"- Other",42
47,4707.90,4707,"Other, including unsorted waste and scrap",470790,"Other, including unsorted waste and scrap",000,470790000,"Other, including unsorted waste and scrap",43
48,4801.00,4801,"Newsprint, in rolls or sheets.",480100,"Newsprint, in rolls or sheets.",011,480100011,"-- Of a width exceeding 161 cm",6
48,4801.00,4801,"Newsprint, in rolls or sheets.",480100,"Newsprint, in rolls or sheets.",019,480100019,"-- Of a width not exceeding 161 cm",7
48,4801.00,4801,"Newsprint, in rolls or sheets.",480100,"Newsprint, in rolls or sheets.",090,480100090,"- Other",8
48,4802.10,4802,"Hand-made paper and paperboard",480210,"Hand-made paper and paperboard",000,480210000,"Hand-made paper and paperboard",10
48,4802.20,4802,"Paper and paperboard of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard",480220,"Paper and paperboard of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard",000,480220000,"Paper and paperboard of a kind used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper or paperboard",11
48,4802.40,4802,"Wallpaper base",480240,"Wallpaper base",000,480240000,"Wallpaper base",12
48,4802.54,4802,"Weighing less than 40 g/m2",480254,"Weighing less than 40 g/m2",000,480254000,"Weighing less than 40 g/m2",14
48,4802.55,4802,"Weighing 40 g/m2 or more but not more than 150 g/m2, in rolls",480255,"Weighing 40 g/m2 or more but not more than 150 g/m2, in rolls",000,480255000,"Weighing 40 g/m2 or more but not more than 150 g/m2, in rolls",15
48,4802.56,4802,"Weighing 40 g/m2 or more but not more than 150 g/m2, in sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",480256,"Weighing 40 g/m2 or more but not more than 150 g/m2, in sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",000,480256000,"Weighing 40 g/m2 or more but not more than 150 g/m2, in sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",16
48,4802.57,4802,"Other, weighing 40 g/m2 or more but not more than 150 g/m2",480257,"Other, weighing 40 g/m2 or more but not more than 150 g/m2",000,480257000,"Other, weighing 40 g/m2 or more but not more than 150 g/m2",17
48,4802.58,4802,"Weighing more than 150 g/m2",480258,"Weighing more than 150 g/m2",000,480258000,"Weighing more than 150 g/m2",18
48,4802.61,4802,"In rolls",480261,"In rolls",100,480261100,"1 Carbonising base paper",21
48,4802.61,4802,"In rolls",480261,"In rolls",900,480261900,"2 Other",22
48,4802.62,4802,"In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",480262,"In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",100,480262100,"1 Carbonising base paper",24
48,4802.62,4802,"In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",480262,"In sheets with one side not exceeding 435 mm and the other side not exceeding 297 mm in the unfolded state",900,480262900,"2 Other",25
48,4802.69,4802,"Other",480269,"Other",100,480269100,"1 Carbonising base paper",27
48,4802.69,4802,"Other",480269,"Other",900,480269900,"2 Other",28
48,4803.00,4803,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface -coloured, surface-decorated or printed, in rolls or sheets.",480300,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface -coloured, surface-decorated or printed, in rolls or sheets.",000,480300000,"Toilet or facial tissue stock, towel or napkin stock and similar paper of a kind used for household or sanitary purposes, cellulose wadding and webs of cellulose fibres, whether or not creped, crinkled, embossed, perforated, surface -coloured, surface-decorated or printed, in rolls or sheets.",30
48,4804.11,4804,"Unbleached",480411,"Unbleached",010,480411010,"1 Weighing not more than 300 g/m2",34
48,4804.11,4804,"Unbleached",480411,"Unbleached",020,480411020,"2 Other",35
48,4804.19,4804,"Other",480419,"Other",010,480419010,"1 Weighing not more than 300 g/m2",37
48,4804.19,4804,"Other",480419,"Other",020,480419020,"2 Other",38
48,4804.21,4804,"Unbleached",480421,"Unbleached",000,480421000,"Unbleached",40
48,4804.29,4804,"Other",480429,"Other",000,480429000,"Other",41
48,4804.31,4804,"Unbleached",480431,"Unbleached",000,480431000,"Unbleached",43
48,4804.39,4804,"Other",480439,"Other",000,480439000,"Other",44
48,4804.41,4804,"Unbleached",480441,"Unbleached",000,480441000,"Unbleached",46
48,4804.42,4804,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process",480442,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process",000,480442000,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood fibres obtained by a chemical process",47
48,4804.49,4804,"Other",480449,"Other",000,480449000,"Other",48
48,4804.51,4804,"Unbleached",480451,"Unbleached",010,480451010,"1 Weighing not more than 300 g/m2",51
48,4804.51,4804,"Unbleached",480451,"Unbleached",020,480451020,"2 Other",52
48,4804.52,4804,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood obtained by a chemical process",480452,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood obtained by a chemical process",010,480452010,"1 Weighing not more than 300 g/m2",54
48,4804.52,4804,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood obtained by a chemical process",480452,"Bleached uniformly throughout the mass and of which more than 95 % by weight of the total fibre content consists of wood obtained by a chemical process",020,480452020,"2 Other",55
48,4804.59,4804,"Other",480459,"Other",010,480459010,"1 Weighing not more than 300 g/m2",57
48,4804.59,4804,"Other",480459,"Other",020,480459020,"2 Other",58
48,4805.11,4805,"Semi-chemical fluting paper",480511,"Semi-chemical fluting paper",000,480511000,"Semi-chemical fluting paper",61
48,4805.12,4805,"Straw fluting paper",480512,"Straw fluting paper",000,480512000,"Straw fluting paper",62
48,4805.19,4805,"Other",480519,"Other",000,480519000,"Other",63
48,4805.24,4805,"Weighing 150 g/m2 or less",480524,"Weighing 150 g/m2 or less",000,480524000,"Weighing 150 g/m2 or less",65
48,4805.25,4805,"Weighing more than 150 g/m2",480525,"Weighing more than 150 g/m2",000,480525000,"Weighing more than 150 g/m2",66
48,4805.30,4805,"Sulphite wrapping paper",480530,"Sulphite wrapping paper",000,480530000,"Sulphite wrapping paper",67
48,4805.40,4805,"Filter paper and paperboard",480540,"Filter paper and paperboard",010,480540010,"1 In rolls, weighing more than 130 g/m2",69
48,4805.40,4805,"Filter paper and paperboard",480540,"Filter paper and paperboard",020,480540020,"2 Other",70
48,4805.50,4805,"Felt paper and paperboard",480550,"Felt paper and paperboard",010,480550010,"1 In rolls, weighing more than 130 g/m2",72
48,4805.50,4805,"Felt paper and paperboard",480550,"Felt paper and paperboard",020,480550020,"2 Other",73
48,4805.91,4805,"Weighing 150 g/m2 or less",480591,"Weighing 150 g/m2 or less",000,480591000,"Weighing 150 g/m2 or less",75
48,4805.92,4805,"Weighing more than 150 g/m2 but less than 225 g/m2",480592,"Weighing more than 150 g/m2 but less than 225 g/m2",000,480592000,"Weighing more than 150 g/m2 but less than 225 g/m2",76
48,4805.93,4805,"Weighing 225 g/m2 or more",480593,"Weighing 225 g/m2 or more",000,480593000,"Weighing 225 g/m2 or more",77
48,4806.10,4806,"Vegetable parchment",480610,"Vegetable parchment",000,480610000,"Vegetable parchment",79
48,4806.20,4806,"Greaseproof papers",480620,"Greaseproof papers",000,480620000,"Greaseproof papers",80
48,4806.30,4806,"Tracing papers",480630,"Tracing papers",000,480630000,"Tracing papers",81
48,4806.40,4806,"Glassine and other glazed transparent or translucent papers",480640,"Glassine and other glazed transparent or translucent papers",000,480640000,"Glassine and other glazed transparent or translucent papers",82
48,4807.00,4807,"Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets.",480700,"Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets.",000,480700000,"Composite paper and paperboard (made by sticking flat layers of paper or paperboard together with an adhesive), not surface-coated or impregnated, whether or not internally reinforced, in rolls or sheets.",84
48,4808.10,4808,"Corrugated paper and paperboard, whether or not perforated",480810,"Corrugated paper and paperboard, whether or not perforated",000,480810000,"Corrugated paper and paperboard, whether or not perforated",86
48,4808.40,4808,"Kraft paper, creped or crinkled, whether or not embossed or perforated",480840,"Kraft paper, creped or crinkled, whether or not embossed or perforated",000,480840000,"Kraft paper, creped or crinkled, whether or not embossed or perforated",87
48,4808.90,4808,"Other",480890,"Other",000,480890000,"Other",88
48,4809.20,4809,"Self-copy paper",480920,"Self-copy paper",000,480920000,"Self-copy paper",90
48,4809.90,4809,"Other",480990,"Other",100,480990100,"1 Carbon paper",92
48,4809.90,4809,"Other",480990,"Other",900,480990900,"2 Other",93
